Instance,Terminal,Layer,X location,Y location,Voltage
user_project_example_38,VDD,Metal1,6.8910,18.8010,1.199958
user_project_example_37,VDD,Metal1,76.6280,86.8410,1.199911
user_project_example_36,VDD,Metal1,6.8910,18.9980,1.199958
user_project_example_35,VDD,Metal1,10.7310,18.9980,1.199958
user_project_example_34,VDD,Metal1,6.8910,86.8410,1.199989
user_project_example_33,VDD,Metal1,6.8910,26.3610,1.199798
user_project_example_32,VDD,Metal1,74.7080,79.4780,1.198665
user_project_example_31,VDD,Metal1,8.8110,26.3610,1.199798
user_project_example_30,VDD,Metal1,74.7080,86.8410,1.199911
user_project_example_29,VDD,Metal1,66.5480,18.9980,1.191270
user_project_example_28,VDD,Metal1,68.9480,86.8410,1.199911
user_project_example_27,VDD,Metal1,67.0280,86.8410,1.199911
_219_,VDD,Metal1,68.6100,19.0670,1.191249
_202_,VDD,Metal1,68.4220,25.9780,1.198880
_201_,VDD,Metal1,65.5420,26.9410,1.198880
_200_,VDD,Metal1,13.6570,72.3010,1.199879
_199_,VDD,Metal1,16.1020,71.3380,1.199879
_198_,VDD,Metal1,66.0220,41.0980,1.199414
_197_,VDD,Metal1,67.4620,42.0610,1.199413
_196_,VDD,Metal1,67.9420,56.2180,1.198118
_195_,VDD,Metal1,67.9420,63.7780,1.196468
_194_,VDD,Metal1,67.4620,64.7410,1.196468
_193_,VDD,Metal1,65.5420,78.8980,1.198672
_192_,VDD,Metal1,55.9420,72.3010,1.198802
_191_,VDD,Metal1,47.2570,71.3380,1.198825
_190_,VDD,Metal1,39.1420,78.8980,1.199171
_189_,VDD,Metal1,31.4620,72.3010,1.199577
_188_,VDD,Metal1,31.9420,71.3380,1.199577
_187_,VDD,Metal1,34.8220,63.7780,1.199301
_186_,VDD,Metal1,33.8620,56.2180,1.199580
_185_,VDD,Metal1,33.3820,48.6580,1.199287
_184_,VDD,Metal1,51.0970,56.2180,1.198211
_183_,VDD,Metal1,50.6620,57.1810,1.198211
_182_,VDD,Metal1,50.1820,48.6580,1.199106
_181_,VDD,Metal1,48.2620,41.0980,1.199440
_180_,VDD,Metal1,49.2220,34.5010,1.195964
_179_,VDD,Metal1,49.7020,25.9780,1.199319
_178_,VDD,Metal1,36.7420,25.9780,1.199388
