Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_133_176,VDD,Metal1,91.9290,518.4580,1.200000
FILLER_133_169,VDD,Metal1,88.5690,518.4580,1.200000
FILLER_133_162,VDD,Metal1,85.2090,518.4580,1.200000
FILLER_133_155,VDD,Metal1,81.8490,518.4580,1.200000
FILLER_133_148,VDD,Metal1,78.4890,518.4580,1.200000
FILLER_133_141,VDD,Metal1,75.1290,518.4580,1.200000
FILLER_133_134,VDD,Metal1,71.7690,518.4580,1.200000
FILLER_133_127,VDD,Metal1,68.4090,518.4580,1.200000
FILLER_133_120,VDD,Metal1,65.0490,518.4580,1.200000
FILLER_133_113,VDD,Metal1,61.6890,518.4580,1.200000
FILLER_133_106,VDD,Metal1,58.3290,518.4580,1.200000
FILLER_133_99,VDD,Metal1,54.9690,518.4580,1.200000
FILLER_133_92,VDD,Metal1,51.6090,518.4580,1.200000
FILLER_133_85,VDD,Metal1,48.2490,518.4580,1.200000
FILLER_133_78,VDD,Metal1,44.8890,518.4580,1.200000
FILLER_133_71,VDD,Metal1,41.5290,518.4580,1.200000
FILLER_133_64,VDD,Metal1,38.1690,518.4580,1.200000
FILLER_133_57,VDD,Metal1,34.8090,518.4580,1.200000
FILLER_133_50,VDD,Metal1,31.4490,518.4580,1.200000
FILLER_133_43,VDD,Metal1,28.0890,518.4580,1.200000
FILLER_133_36,VDD,Metal1,24.7290,518.4580,1.200000
FILLER_133_29,VDD,Metal1,21.3690,518.4580,1.200000
FILLER_133_22,VDD,Metal1,18.0090,518.4580,1.200000
FILLER_133_15,VDD,Metal1,14.6490,518.4580,1.200000
FILLER_133_8,VDD,Metal1,11.2890,518.4580,1.200000
FILLER_132_1069,VDD,Metal1,519.1200,517.8600,1.200000
FILLER_132_1067,VDD,Metal1,518.4000,517.8600,1.200000
FILLER_132_1060,VDD,Metal1,516.2490,517.2610,1.200000
FILLER_132_1053,VDD,Metal1,512.8890,517.2610,1.200000
FILLER_132_1046,VDD,Metal1,509.5290,517.2610,1.200000
FILLER_132_1039,VDD,Metal1,506.1690,517.2610,1.200000
FILLER_132_1032,VDD,Metal1,502.8090,517.2610,1.200000
FILLER_132_1025,VDD,Metal1,499.4490,517.2610,1.200000
FILLER_132_1018,VDD,Metal1,496.0890,517.2610,1.200000
FILLER_132_1011,VDD,Metal1,492.7290,517.2610,1.200000
FILLER_132_1004,VDD,Metal1,489.3690,517.2610,1.200000
FILLER_132_997,VDD,Metal1,486.0090,517.2610,1.200000
FILLER_132_990,VDD,Metal1,482.6490,517.2610,1.200000
FILLER_132_983,VDD,Metal1,479.2890,517.2610,1.200000
FILLER_132_976,VDD,Metal1,475.9290,517.2610,1.200000
FILLER_132_969,VDD,Metal1,472.5690,517.2610,1.200000
FILLER_132_962,VDD,Metal1,469.2090,517.2610,1.200000
FILLER_132_955,VDD,Metal1,465.8490,517.2610,1.200000
FILLER_132_948,VDD,Metal1,462.4890,517.2610,1.200000
FILLER_132_941,VDD,Metal1,459.1290,517.2610,1.200000
FILLER_132_934,VDD,Metal1,455.7690,517.2610,1.200000
FILLER_132_927,VDD,Metal1,452.4090,517.2610,1.200000
FILLER_132_920,VDD,Metal1,449.0490,517.2610,1.200000
FILLER_132_913,VDD,Metal1,445.6890,517.2610,1.200000
FILLER_132_906,VDD,Metal1,442.3290,517.2610,1.200000
FILLER_132_899,VDD,Metal1,438.9690,517.2610,1.200000
FILLER_132_892,VDD,Metal1,435.6090,517.2610,1.200000
FILLER_132_885,VDD,Metal1,432.2490,517.2610,1.200000
FILLER_132_878,VDD,Metal1,428.8890,517.2610,1.200000
FILLER_132_871,VDD,Metal1,425.5290,517.2610,1.200000
FILLER_132_864,VDD,Metal1,422.1690,517.2610,1.200000
FILLER_132_857,VDD,Metal1,418.8090,517.2610,1.200000
FILLER_132_850,VDD,Metal1,415.4490,517.2610,1.200000
FILLER_132_843,VDD,Metal1,412.0890,517.2610,1.200000
FILLER_132_836,VDD,Metal1,408.7290,517.2610,1.200000
FILLER_132_829,VDD,Metal1,405.3690,517.2610,1.200000
FILLER_132_823,VDD,Metal1,401.2800,517.8600,1.200000
FILLER_132_819,VDD,Metal1,399.8510,517.2630,1.200000
